name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.actions\` has multiple permissive policies for role \`cli_login_postgres\` for action \`INSERT\`. Policies include \`{""Admins e Superadmins podem tudo"",""Gestores podem inserir ações em sua microregião""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""actions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_actions_cli_login_postgres_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.actions\` has multiple permissive policies for role \`cli_login_postgres\` for action \`SELECT\`. Policies include \`{""Admins e Superadmins podem tudo"",""Usuários podem ver ações de sua microregião""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""actions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_actions_cli_login_postgres_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.actions\` has multiple permissive policies for role \`cli_login_postgres\` for action \`UPDATE\`. Policies include \`{""Admins e Superadmins podem tudo"",""Gestores podem editar ações de sua microregião"",""Gestores podem editar ações de sua microrregião""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""actions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_actions_cli_login_postgres_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.actions\` has multiple permissive policies for role \`dashboard_user\` for action \`DELETE\`. Policies include \`{""Admins e Superadmins podem tudo"",""Gestores podem deletar ações de sua microregião""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""actions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_actions_dashboard_user_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.actions\` has multiple permissive policies for role \`dashboard_user\` for action \`INSERT\`. Policies include \`{""Admins e Superadmins podem tudo"",""Gestores podem inserir ações em sua microregião""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""actions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_actions_dashboard_user_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.actions\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{""Admins e Superadmins podem tudo"",""Usuários podem ver ações de sua microregião""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""actions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_actions_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.actions\` has multiple permissive policies for role \`dashboard_user\` for action \`UPDATE\`. Policies include \`{""Admins e Superadmins podem tudo"",""Gestores podem editar ações de sua microregião"",""Gestores podem editar ações de sua microrregião""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""actions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_actions_dashboard_user_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.activities\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{activities_admin_modify,activities_select_all}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""activities"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_activities_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.activities\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{""Permitir escrita para Admins (Activities)"",activities_admin_modify,activities_authenticated_delete}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""activities"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_activities_authenticated_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.activities\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{""Permitir escrita para Admins (Activities)"",activities_admin_modify,activities_authenticated_insert}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""activities"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_activities_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.activities\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Permitir escrita para Admins (Activities)"",""Permitir leitura para usuários autenticados (Activities)"",activities_admin_modify,activities_authenticated_select,activities_select_all}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""activities"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_activities_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.activities\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{""Permitir escrita para Admins (Activities)"",activities_admin_modify,activities_authenticated_update}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""activities"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_activities_authenticated_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.activities\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{activities_admin_modify,activities_select_all}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""activities"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_activities_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.activities\` has multiple permissive policies for role \`cli_login_postgres\` for action \`SELECT\`. Policies include \`{activities_admin_modify,activities_select_all}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""activities"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_activities_cli_login_postgres_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.activities\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{activities_admin_modify,activities_select_all}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""activities"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_activities_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.activity_logs\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Authenticated users can view logs"",""Gestores podem ver logs de sua microrregião"",activity_logs_select_admin,activity_logs_select_gestor}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""activity_logs"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_activity_logs_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.macrorregioes\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Macrorregioes editable by admins"",""Macrorregioes viewable by authenticated users""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""macrorregioes"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_macrorregioes_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.objectives\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{objectives_admin_modify,objectives_select_all}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""objectives"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_objectives_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.objectives\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{""Permitir escrita para Admins (Objectives)"",objectives_admin_modify,objectives_authenticated_delete}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""objectives"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_objectives_authenticated_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.objectives\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{""Permitir escrita para Admins (Objectives)"",objectives_admin_modify,objectives_authenticated_insert}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""objectives"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_objectives_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.objectives\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Permitir escrita para Admins (Objectives)"",""Permitir leitura para usuários autenticados (Objectives)"",objectives_admin_modify,objectives_authenticated_select,objectives_select_all}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""objectives"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_objectives_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.objectives\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{""Permitir escrita para Admins (Objectives)"",objectives_admin_modify,objectives_authenticated_update}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""objectives"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_objectives_authenticated_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.objectives\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{objectives_admin_modify,objectives_select_all}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""objectives"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_objectives_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.objectives\` has multiple permissive policies for role \`cli_login_postgres\` for action \`SELECT\`. Policies include \`{objectives_admin_modify,objectives_select_all}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""objectives"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_objectives_cli_login_postgres_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.objectives\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{objectives_admin_modify,objectives_select_all}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""objectives"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_objectives_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.teams\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{""Admin gerencia equipes"",""Ver equipes""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""teams"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_teams_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.teams\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{""Admin gerencia equipes"",""Admins e gestores removem membros"",""Permitir delete (Teams)""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""teams"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_teams_authenticated_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.teams\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{""Admin gerencia equipes"",""Admins e gestores adicionam membros"",""Permitir insert (Teams)""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""teams"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_teams_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.teams\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Admin gerencia equipes"",""Permitir leitura (Teams)"",""Usuarios veem equipe da sua micro"",""Ver equipes""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""teams"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_teams_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.teams\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{""Admin gerencia equipes"",""Admins e gestores atualizam membros"",""Permitir update (Teams)""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""teams"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_teams_authenticated_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.teams\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{""Admin gerencia equipes"",""Ver equipes""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""teams"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_teams_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.teams\` has multiple permissive policies for role \`cli_login_postgres\` for action \`SELECT\`. Policies include \`{""Admin gerencia equipes"",""Ver equipes""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""teams"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_teams_cli_login_postgres_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.teams\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{""Admin gerencia equipes"",""Ver equipes""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""teams"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_teams_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.user_analytics\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{""Permitir insert (Analytics)"",""Users can insert own analytics""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_analytics"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_analytics_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.user_analytics\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Admins can view all analytics"",""Permitir select proprio (Analytics)""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_analytics"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_analytics_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.user_requests\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{""Admins veem todas solicitacoes"",""Usuarios veem suas solicitacoes""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_requests"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_requests_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.user_requests\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{""Admins can insert notifications for any user"",""Users can insert their own requests"",""Usuarios criam suas solicitacoes"",user_requests_insert_own}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_requests"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_requests_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.user_requests\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Admins veem todas solicitacoes"",""Users and Admins can view requests"",""Usuarios veem suas solicitacoes"",user_requests_select_own}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_requests"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_requests_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.user_requests\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{""Admins can update requests"",""Admins resolvem solicitacoes"",user_requests_update_admin}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_requests"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_requests_authenticated_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.user_requests\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{""Admins veem todas solicitacoes"",""Usuarios veem suas solicitacoes""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_requests"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_requests_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.user_requests\` has multiple permissive policies for role \`cli_login_postgres\` for action \`SELECT\`. Policies include \`{""Admins veem todas solicitacoes"",""Usuarios veem suas solicitacoes""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_requests"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_requests_cli_login_postgres_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.user_requests\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{""Admins veem todas solicitacoes"",""Usuarios veem suas solicitacoes""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_requests"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_requests_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.user_sessions\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{""Permitir insert (Sessions)"",""Users can insert own sessions""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_sessions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_sessions_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.user_sessions\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Admins can view all sessions"",""Permitir select proprio (Sessions)""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_sessions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_sessions_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.user_sessions\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{""Permitir update (Sessions)"",""Users can update own sessions""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_sessions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_sessions_authenticated_UPDATE
